host,target
1107899,3329766
3909333,3055150
3912242,3044850
3909851,820496
1107753,3162893
3910044,868432
2694382,820497
2694823,685597
3910058,864724
3912230,726796
1107915,864711
1222487,3909355
1395463,375046
3908492,3325766
1222380,3908516
3909792,3056449
3912230,726797
1107717,728476
3907986,818454
3909790,3056462
1395451,649513
1400225,2833757
1400233,725282
3908518,682770
3909572,3055628
3911858,726889
1395425,1392092
3908250,727379
479960,726565
3908264,3052456
1003905,818447
1226831,3567694
1079390,1222277
1107487,1222490
3909584,3324506
1241418,3910066
3910102,388378
1107501,1222491
418043,726556
1079658,820340
3907978,3567685
3909586,3160708
3909782,728583
3908526,3324702
3909992,989304
3909554,728335
1222171,3908287
3910094,388104
3909060,727857
482946,726668
1107710,728565
1079046,727049
3499315,3494502
1107759,728728
3909594,989296
3912234,726802
1063311,3910128
1107640,3623078
3908079,3325517
3908512,727755
3909954,728822
1107571,684016
1295061,419219
3910094,3719576
3909778,3324415
3910162,814914
1079383,1511295
3909992,820581
2568970,3911866
1221959,3915434
1107854,688325
418046,726550
2535625,3907958
1079046,727054
3909782,728572
3910112,856413
1319184,509278
1107843,688312
1107771,1222800
3908258,3052456
1392144,2960590
3908522,682772
775246,726666
1107507,728090
1178435,2589153
3907982,341137
1107753,685615
1909225,2694376
1107834,686265
3909401,728238
1079399,3564067
1221947,3912254
3908258,727287
1079602,1222376
2833752,3910154
3908341,727367
3913238,3002574
3910082,921397
3908264,680872
1021037,3910136
1107721,820496
3910094,3719577
3909013,820297
3908508,727753
3908518,682547
2564283,3907996
3911854,726891
1907985,2694280
1221848,3907976
1222321,3908459
3908291,820135
3910032,730143
1296262,3909363
3910086,921405
3910146,984722
1400260,1218991
1107509,728098
2589243,3207115
3909861,684816
1107710,728578
1079388,3162873
1107631,820424
1079057,727055
483287,726650
1079214,727373
3908337,3325658
3909337,3055150
1400239,2833693
3909796,3056463
3909968,728711
1221852,3907978
3909982,3057085
1079075,727136
1079216,727385
1107744,728707
3908482,820209
2566718,3910088
3908357,727624
1400241,2833716
1107763,3057081
3914664,3588470
1079118,820056
1079107,1296246
2833712,3910164
3912252,679297
1107550,820354
3910146,725282
1079244,727281
1222598,3909584
2563533,3907986
1107869,730136
2694072,3207133
3908101,820050
3909558,3324519
1552817,3907998
1222427,3908524
483287,726657
3907998,807804
1107869,730146
3909323,728102
1079118,820050
1079619,727852
1079653,3622914
1222254,3908262
3909958,3323704
1107788,1511317
3908085,727038
785687,921405
1107552,820353
3909325,728094
3909311,727989
1107537,727999
1079105,727043
1222485,3909355
1107568,728250
1107834,686258
3909792,3056454
1222274,3908429
1107721,820503
3909952,728814
1079606,682452
1221960,3915434
1392091,3910124
1079610,727850
3909068,3324710
785678,921383
3909339,3055070
3908516,682550
1079386,681660
1107669,1222697
1107633,820422
1107869,730137
3912256,679300
3908000,726662
1079444,681658
1107683,2472544
1552826,2589150
2696149,984794
3912244,3044827
3908260,3052472
2608418,3909996
1107645,820421
3909956,3323705
1079044,727035
1079196,1222167
1738318,2374165
3907974,341300
3909060,727860
3909859,684820
2833717,3910158
2788684,3910112
1908135,2694346
1107564,728230
1908366,2694820
1221952,3915442
785684,922057
1107555,820414
1107604,728329
1107863,688325
1908995,2694307
3912260,679300
1107654,728470
1079394,1511295
1107501,3567699
1107562,728231
1226831,3566580
3908490,988598
1255166,3911860
2694346,728087
1079116,826226
3910026,868433
3909796,3056535
1107689,728580
2694823,920933
3908459,682021
1107867,730132
1107568,728243
1395441,1021043
1107732,820500
1395431,1392075
3910034,730145
3909982,3057080
3910096,903463
2568527,3908000
3907988,818443
3912262,679292
3908107,820061
1107865,686257
1107759,1222804
3908236,727272
1107474,727992
3910090,921383
1079651,989287
3909982,820569
1221850,3907980
1107516,728108
1107895,686261
1400235,2833696
1222376,3909005
2518457,3910152
1107674,3564079
3909784,728472
2569497,3910100
2696152,3207148
3909296,682442
1392085,3910118
1107845,3567859
3914662,819979
3908295,3687914
1395427,2956391
1079457,820207
1079194,1222171
2694262,727369
3909560,3324517
2518409,3910034
3910092,782298
3914668,819988
2656290,688316
1107854,688316
3908297,680872
1107550,820353
1107472,727992
1079621,1511301
1107764,1296274
3907972,341303
482943,726650
3912246,3044914
1178448,2589153
1107584,2594512
2696152,984789
3909584,3567703
2696955,3207160
3908238,984758
1079581,1511299
3910102,388389
3908246,727384
3909311,727984
3910148,725299
2694337,683233
3909778,728570
482946,726655
1107548,820354
1909149,2694358
3908425,3052978
1107908,865849
3908433,727518
3908482,989285
2694250,727131
3912262,679302
785684,921387
1107728,989299
3820507,458912
1107874,730139
1107843,688334
3913242,819989
2694283,864055
3908270,820131
1400235,2833700
418055,726571
1107505,727983
1079597,3564070
1107599,728341
1079181,727274
2589409,725291
3914658,826224
3914662,819982
1107849,686285
3909558,3324518
1079190,680887
1107503,683232
341129,418636
1079453,820266
3910040,868415
1107656,728484
1043978,3913242
3908425,3052980
2617072,418636
3909005,3567697
3909796,3056533
3910036,730132
1107769,1222801
3908083,3467755
1107640,820427
388389,458527
1107489,1222571
3908297,988594
3908341,3325620
3908435,3467763
1401309,649519
1107599,728328
3911870,726916
3908363,727616
3909861,684806
3908433,3325718
3909064,727855
438280,781715
418049,726575
388382,458524
1079216,727372
1107494,1296262
2694364,864113
3908089,3051378
3910118,375525
1218980,2589268
2833701,3910154
1222679,3909580
3908091,3051454
1079640,727753
1400224,2833719
1107564,728229
3907996,341132
3910018,686267
3913240,819979
3910068,864706
1907817,2694250
3909311,727988
3910112,590179
1079181,727268
1908767,2694253
1079442,727524
1079123,820062
1079220,727381
1222277,3908455
3910100,511702
3912240,984737
3912220,726797
1079208,1222173
1222164,2694271
3909743,984808
3912248,3044911
1319184,3493929
1319184,3817583
1079581,727765
3908361,727631
2535626,3907968
3910058,864710
1395453,1507979
3910042,868492
1079259,820131
1107503,2472454
3910120,972270
1395449,649515
1021132,3910130
2610561,3910046
1107811,820571
1079084,727153
1079655,820275
1222182,3908266
1002781,341139
3909011,820284
3909321,728101
1221853,3907976
3907966,726558
3910120,968883
1107915,1039779
1856678,2694289
3909990,820592
3908089,3051375
3910018,686268
1107742,728706
3908217,3325558
1079597,2594508
3908107,989277
1079053,1222057
1107631,820423
3910022,686270
1107721,820498
3909068,727844
1107608,728349
3910042,868430
1107807,728715
1107908,1039858
3910064,688326
1079123,820118
1107566,728245
3908093,3051456
3912252,679295
1079655,820278
1315818,3910048
1218978,3910170
3907974,341301
3912258,3002586
3909786,3324429
3909804,3324404
1079414,727611
1395453,1508977
3908093,3051458
1079442,727518
1079067,1222058
1107687,728567
3908083,3467756
1079212,727269
1107485,1222489
3908480,820209
3909956,728813
3913240,819986
1222068,3908099
3910104,388375
3909970,728718
1079606,682454
3912226,3002542
1107755,3567708
1107494,2594510
1079107,680082
1079248,820128
3909315,727994
3908293,820134
3910066,3165577
1107730,820494
3909640,3324496
458527,437218
3912234,3467751
3908252,727380
1107667,1222712
1218977,3910170
3909347,3719021
3912238,726815
3909798,3056463
3910002,685595
3909883,728705
3913242,819988
3499318,3494497
3909974,3057155
1079633,727861
3910098,782226
3909359,3162880
1221948,3915432
3908518,682545
3908256,3052539
1255202,3909554
3908270,3588476
3909788,728483
3910022,686268
2694262,727370
1021028,3910136
3909363,3324590
1079390,1222280
3909588,988614
418055,726570
1079246,680870
1107719,1296270
1107867,730137
1121338,921407
1107744,728708
1400260,1218981
479960,726568
1222061,3908095
1107863,688323
1079608,727744
3909064,3324714
3908357,727618
1107838,686284
1400260,1218980
1107825,989304
3909849,3324426
3908260,3052537
1107573,684029
1107485,1222491
3909333,3055081
1107773,685604
3908512,984777
1079044,727050
1079408,2472364
3909790,3056449
1079658,989288
2696149,3220607
3909982,3057122
2694244,886211
3908461,3052978
1107627,728238
2654677,3719263
3909566,728235
3910090,934265
483293,726670
2341713,3910128
1107501,1222482
3908355,727506
3909976,3057153
1551064,3910166
1079248,820127
3912260,679304
1551084,2589277
3910164,814906
1400258,1218980
1079386,988597
2694361,920882
2840049,3910022
3908339,3325661
3910036,730136
1392072,3910126
1107755,1222807
1107841,688311
3910060,688322
3910034,730143
1223276,3910052
3913234,820047
3911856,726889
1079453,820206
1395447,854360
1079242,727283
3908461,3052980
1107698,728582
1319184,3829392
1121338,921401
3909353,3324582
3910032,730142
1024189,2592091
3909015,3718596
2697304,2611613
1107809,1296274
1856625,2694247
3909576,3586975
3909313,984789
2654677,3719262
1222273,3908437
3909015,3718600
3909401,728231
1079619,727869
1079220,727382
1079223,727374
3910038,868421
3910036,730137
3912232,3002538
3909976,3057159
1255163,3912222
1107552,820352
1395449,1337195
1107584,684030
3909009,820282
1221849,418642
341143,419826
1107874,730133
3910100,388388
1221837,418648
1107683,684818
1319184,3817636
1079608,727763
3909337,3055117
1107566,728248
3908291,820137
2568992,3909562
2694340,864093
1107663,2608413
3908085,727049
3912236,726814
341142,418639
1909303,2694817
3910068,3629744
1107478,728005
2694340,864094
3909847,3324428
3912232,726801
3912248,3044839
3908510,3324727
1553911,3910038
3913226,987845
3912218,3207118
1079190,2608388
1107874,730138
3908291,3325654
1107717,1255205
3912248,3044840
1219070,3910168
3908339,680866
1107638,820488
3910162,814900
2518410,3910034
3912220,726802
1107759,1511315
1107838,686279
3909798,684812
1107769,1222800
1079214,727367
2589150,341308
3909772,984814
2695792,984784
3909796,3056462
3910092,782242
598474,909462
2694340,820349
3909990,989305
2472229,419826
3908357,727616
1107571,684025
1395431,1392077
2694265,920783
1222278,3908455
1021031,3910134
2694298,886211
2694355,728325
1395437,1021026
3909319,727994
341130,418639
3909853,3719067
1107849,1806826
3909007,3324687
3909982,685600
3910148,725286
3910092,782236
3909568,3055583
2591081,782241
2606601,3910168
1392078,3910126
1107503,683242
1107784,728802
1856705,2694301
3908463,820198
3909574,3055643
1554199,3910098
3909554,984803
2833707,3910154
3909359,683231
3908215,680084
3911856,726897
2833696,3910160
3909313,728002
3909315,727997
3909070,988603
3910026,868417
1400227,725300
3908459,820199
1079435,727609
3908506,727749
1107642,820426
3909335,3055070
3910044,3719259
1554204,3910098
3912248,3044912
1107485,3567699
3909798,3056469
1079442,727521
1079208,3567690
1223272,3910044
1549214,3910114
3909552,728328
3908429,3052899
1057319,458912
1107577,1222596
1079394,1222274
2697134,2607022
3908355,3325721
1107583,684025
3908492,681665
3910092,388500
3909317,727991
3910098,782228
3912250,3687830
775525,726565
1079379,727513
1222692,3909863
2694265,680869
1107604,728323
3914660,819987
1107779,728805
1400256,1218989
1400235,2833706
3908250,727392
1248724,3909592
3909592,820445
1107685,728477
1079410,727510
3908339,680877
1079071,2594502
1400235,2833707
3907972,551832
3909784,728470
3908461,3052902
3909399,728222
3912242,3044847
3908264,3052468
3909327,3324612
3909576,820421
1079188,680871
3908433,727517
482943,726656
482943,726655
3908081,727039
1908136,2694346
1395451,1337195
3908268,3325635
2608408,3909588
2696084,2608403
1043996,3909594
1044002,3909990
3910032,730157
3912218,726805
1107775,728700
3910100,388390
1908062,2694304
2566719,3910088
1107642,820423
2656290,920958
3908425,3052984
1004065,2563531
3912242,3044839
341137,418636
2389651,418648
1079586,682452
3908260,3052503
3910044,868422
1395451,649510
3907960,726563
1907596,2589274
1107579,1222677
1400243,2833695
1079388,681665
1079619,727870
2535624,3907958
3909992,820593
3908103,820061
1107730,826238
3908081,727040
1079196,727294
1107489,1222477
1339288,3910112
3912236,726796
1079596,682557
3162344,418639
1079399,1296254
3909294,682456
2472454,3909363
3914664,3588469
3909986,3160714
3908002,726662
1079592,1222371
3908463,826230
2839184,3910058
1107732,820501
483290,726672
1908444,2656293
3909554,728338
3910162,814926
1079057,1222062
1079390,3567693
1107579,1511307
1107685,728461
1107783,728804
1079200,680873
3908246,727287
1107748,728727
1908125,2694346
3909804,3324386
3909972,3057077
1107845,1315817
3909349,683239
3911860,984744
1296246,3908217
3908337,680880
3908508,3324705
3909954,984822
1552821,3907998
3912220,726807
1107485,1222481
2697313,3207671
3909778,728572
1107685,728480
3908339,3162868
3909863,3324388
1549217,3910112
1554198,2591081
3910066,688313
3908081,727053
1107548,826234
1079216,727371
2694075,3207130
1107584,1296266
1553067,3908518
2833705,3910154
3910108,782232
1218986,3910168
1248722,3909345
2568988,3909317
1107685,728470
1400251,725299
2535108,3910172
1079419,727606
1057947,3910084
1003894,826083
3908295,3687918
1107735,989300
2569669,3910106
3910144,814910
1221957,3915428
1079457,820205
3910050,927710
1079250,820126
1908202,2694355
1079225,727388
3907966,726562
1107505,727992
1553913,3910038
1115720,3910024
1107518,1511305
3912242,3044846
3909566,728236
1107489,1222486
1079412,727611
1395443,1392129
1107717,728477
1222482,2694343
1107769,1222805
1079442,984769
3908217,680092
3909792,3056453
786151,921399
1079590,1222372
3909960,3323701
2535111,3910170
1079442,984768
1107472,727989
1395433,1392080
3908219,680088
2697066,3207169
1021029,3910130
3910098,873819
3908482,820223
1056810,3910106
3911854,726893
3911854,726897
2694286,920808
1222288,2695592
1107759,1222803
1107505,727999
1222942,2589159
3907982,341303
1222489,3909353
1909152,2694358
3909349,683597
3909847,820505
3911860,726904
1079640,984778
1107571,684023
1107869,730147
2694295,920833
1079109,820059
1400260,3567679
3909066,727853
3909558,728334
3909857,684820
3909642,3324494
3908087,3051397
3908087,727048
1079608,727749
1223272,3910046
1107783,728815
3908357,984774
1107721,820497
1400241,2833699
1392080,3910124
1107595,728241
1043993,3909341
1551082,3910166
1107899,688317
3911868,726911
1218985,2589412
2568994,3909560
1079606,2472409
2594153,3913232
1107584,3564076
1400254,1218987
1079075,727133
3908427,727523
3910042,868491
1223360,3910046
3909009,820283
3909772,728577
1079214,727375
3566574,419730
2656293,730135
3907970,726659
1400258,3567679
1908826,2694259
3909574,728240
1222811,3909984
3909780,728574
2694373,728564
3909349,988609
3910164,814908
1079111,680086
1079049,727155
1107513,1255196
1003897,818448
3908459,3586969
3910128,375041
1107841,688318
3908355,727510
1079410,727505
3909562,728230
1039779,3910056
3912228,726797
1107694,728569
3910112,590213
1079212,727282
1079460,820266
1107843,688323
2840050,3910022
1107474,727984
3908488,3325762
1223277,2656477
3909578,3719041
3909558,728333
3909847,820507
3907998,341293
1079069,3566576
1856691,2694289
2696563,3207157
3908423,3325723
3909353,3567700
1079419,727612
2606994,3908097
1107698,1511313
1079201,1296250
1079105,984748
1107818,820636
3908461,3052984
1107640,820420
1107577,1222606
3909007,3160702
1400237,2833700
1107696,728587
1319184,642863
1295061,3907994
1400247,725290
1121338,1058162
1907971,2694280
3908297,988593
1057499,458912
1079638,727761
3910166,814923
1107809,685597
2833692,3910160
1079414,727620
3908359,727616
1079206,1222169
1043996,3909592
3910018,686276
1107483,683241
3909060,984783
3910034,730142
1115721,3910018
2517609,3910124
1107771,1222809
2695595,2608393
1107698,728583
3909574,3055603
3910016,686263
3910084,921396
1079640,727754
1395441,1021026
1395443,1392085
1107603,728337
3908291,820149
2517612,3910126
