Source,Target
37184715,35803115
37185315,35639015
37185315,35639315
37185315,35639215
37185315,35639115
37185915,35432115
37185915,35432415
37185915,35432315
37185915,35432215
37186515,35956215
37186515,35956315
37186515,35956415
37186515,35956515
37187115,35780015
37187115,35780115
37187115,35780215
37187115,35780315
37187715,35617715
37187715,35618015
37187715,35617915
37187715,35617815
37188315,35355215
37188315,35355515
37188315,35355415
37188315,35355315
37188915,35933615
37188915,35933715
37188915,35933815
37188915,35933915
37189815,35757215
37189815,35757315
37189815,35757415
37189815,35757515
37190415,35596415
37190415,35596715
37190415,35596615
37190415,35596515
37191015,35113815
37191015,35114115
37191015,35114015
37191015,35113915
37191615,35736215
37191615,35736315
37191615,35736415
37191615,35736515
37192215,35556515
37192215,35556615
37192215,35556715
37192215,35556815
37192815,35485215
37192815,35485515
37192815,35485415
37192815,35485315
37193415,32733015
37193415,32733315
37193415,32733215
37193415,32733115
37194015,32739815
37194015,32740115
37194015,32740015
37194015,32739915
37194715,35485615
37194715,35485915
37194715,35485815
37194715,35485715
37195315,35557915
37195315,35558015
37195315,35558115
37195315,35558215
37195915,35737615
37195915,35737715
37195915,35737815
37195915,35737915
37196815,35114215
37196815,35114515
37196815,35114415
37196815,35114315
37197415,35596815
37197415,35597115
37197415,35597015
37197415,35596915
37198015,35758615
37198015,35758715
37198015,35758815
37198015,35758915
37198615,35935015
37198615,35935115
37198615,35935215
37198615,35935315
37199215,35355615
37199215,35355915
37199215,35355815
37199215,35355715
37199815,35618115
37199815,35618415
37199815,35618315
37199815,35618215
37200415,35781415
37200415,35781515
37200415,35781615
37200415,35781715
37201015,35957615
37201015,35957715
37201015,35957815
37201015,35957915
37201615,35432515
37201615,35432815
37201615,35432715
37201615,35432615
37202515,35639415
37202515,35639715
37202515,35639615
37202515,35639515
37203115,35804215
37203115,35804315
37203115,35804415
37203115,35804515
37203715,35980215
37203715,35980315
37203715,35980415
37203715,35980515
37204315,35981615
37204315,35981715
37204315,35981815
37204315,35981915
37205015,35805615
37205015,35805715
37205015,35805815
37205015,35805915
37205615,35639815
37205615,35640115
37205615,35640015
37205615,35639915
37206215,35432915
37206215,35433215
37206215,35433115
37206215,35433015
37206815,35959015
37206815,35959115
37206815,35959215
37206815,35959315
37207715,35782815
37207715,35782915
37207715,35783015
37207715,35783115
37208315,35618515
37208315,35618815
37208315,35618715
37208315,35618615
37208915,35356015
37208915,35356315
37208915,35356215
37208915,35356115
37209515,35936415
37209515,35936515
37209515,35936615
37209515,35936715
37210115,35760015
37210115,35760115
37210115,35760215
37210115,35760315
37210715,35597215
37210715,35597515
37210715,35597415
37210715,35597315
37211315,35114615
37211315,35114915
37211315,35114815
37211315,35114715
37211915,35739015
37211915,35739115
37211915,35739215
37211915,35739315
37212515,35559315
37212515,35559415
37212515,35559515
37212515,35559615
37213115,35486015
37213115,35486315
37213115,35486215
37213115,35486115
37213715,32742315
37213715,32742615
37213715,32742515
37213715,32742415
37214315,32744815
37214315,32745115
37214315,32745015
37214315,32744915
37215015,35486415
37215015,35486715
37215015,35486615
37215015,35486515
37215615,35560615
37215615,35560715
37215615,35560815
37215615,35560915
37216215,35740315
37216215,35740415
37216215,35740515
37216215,35740615
37216815,35115015
37216815,35115315
37216815,35115215
37216815,35115115
37217415,35597615
37217415,35597915
37217415,35597815
37217415,35597715
37218015,35761315
37218015,35761415
37218015,35761515
37218015,35761615
37218615,35937715
37218615,35937815
37218615,35937915
37218615,35938015
37219215,35356415
37219215,35356715
37219215,35356615
37219215,35356515
37219815,35618915
37219815,35619215
37219815,35619115
37219815,35619015
37220415,35784115
37220415,35784215
37220415,35784315
37220415,35784415
37221015,35960315
37221015,35960415
37221015,35960515
37221015,35960615
37221615,35433315
37221615,35433615
37221615,35433515
37221615,35433415
37222215,35640215
37222215,35640515
37222215,35640415
37222215,35640315
37222815,35806915
37222815,35807015
37222815,35807115
37222815,35807215
37223415,35982915
37223415,35983015
37223415,35983115
37223415,35983215
37224015,36624115
37224015,36624215
37224015,36624315
37224015,36624415
37224715,36619915
37224715,36620015
37224715,36620115
37224715,36620215
37225615,36615115
37225615,36615415
37225615,36615315
37225615,36615215
37226215,36611315
37226215,36611615
37226215,36611515
37226215,36611415
37226815,36622715
37226815,36622815
37226815,36622915
37226815,36623015
37227415,36618515
37227415,36618615
37227415,36618715
37227415,36618815
37228015,36614515
37228015,36614815
37228015,36614715
37228015,36614615
37228615,36610715
37228615,36611015
37228615,36610915
37228615,36610815
37229215,36621315
37229215,36621415
37229215,36621515
37229215,36621615
37229815,36617115
37229815,36617215
37229815,36617315
37229815,36617415
37230415,36613915
37230415,36614215
37230415,36614115
37230415,36614015
37231015,36610115
37231015,36610415
37231015,36610315
37231015,36610215
37231615,36615715
37231615,36615815
37231615,36615915
37231615,36616015
37232215,36612515
37232215,36612615
37232215,36612715
37232215,36612815
37232815,36611915
37232815,36612215
37232815,36612115
37232815,36612015
37233415,36608515
37233415,36608815
37233415,36608715
37233415,36608615
37234015,36630815
37234015,36631115
37234015,36631015
37234015,36630915
37234715,36633415
37234715,36633715
37234715,36633615
37234715,36633515
37235315,36634015
37235315,36634115
37235315,36634215
37235315,36634315
37235915,36636415
37235915,36636515
37235915,36636615
37235915,36636715
37236515,36631615
37236515,36631915
37236515,36631815
37236515,36631715
37237115,36634615
37237115,36634915
37237115,36634815
37237115,36634715
37237715,36637015
37237715,36637115
37237715,36637215
37237715,36637315
37238315,36638815
37238315,36638915
37238315,36639015
37238315,36639115
37238915,36632215
37238915,36632515
37238915,36632415
37238915,36632315
37239515,36635215
37239515,36635515
37239515,36635415
37239515,36635315
37240115,36637615
37240115,36637715
37240115,36637815
37240115,36637915
37240715,36639415
37240715,36639515
37240715,36639615
37240715,36639715
37241315,36632815
37241315,36633115
37241315,36633015
37241315,36632915
37241915,36635815
37241915,36636115
37241915,36636015
37241915,36635915
37242515,36638215
37242515,36638315
37242515,36638415
37242515,36638515
37243115,36640015
37243115,36640115
37243115,36640215
37243115,36640315
37243715,36652115
37243715,36652215
37243715,36652315
37243715,36652415
37244415,36650315
37244415,36650415
37244415,36650515
37244415,36650615
37245015,36647915
37245015,36648215
37245015,36648115
37245015,36648015
37245615,36644915
37245615,36645215
37245615,36645115
37245615,36645015
37246215,36651515
37246215,36651615
37246215,36651715
37246215,36651815
37246815,36649715
37246815,36649815
37246815,36649915
37246815,36650015
37247415,36647315
37247415,36647615
37247415,36647515
37247415,36647415
37248015,36644315
37248015,36644615
37248015,36644515
37248015,36644415
37248615,36650915
37248615,36651015
37248615,36651115
37248615,36651215
37249215,36649115
37249215,36649215
37249215,36649315
37249215,36649415
37249815,36646715
37249815,36647015
37249815,36646915
37249815,36646815
37250415,36643715
37250415,36644015
37250415,36643915
37250415,36643815
37251015,36648515
37251015,36648615
37251015,36648715
37251015,36648815
37251615,36646115
37251615,36646215
37251615,36646315
37251615,36646415
37252215,36645515
37252215,36645815
37252215,36645715
37252215,36645615
37252815,36642915
37252815,36643215
37252815,36643115
37252815,36643015
37253415,36655015
37253415,36655315
37253415,36655215
37253415,36655115
37254115,36657615
37254115,36657915
37254115,36657815
37254115,36657715
37254715,36658215
37254715,36658315
37254715,36658415
37254715,36658515
37255315,36660615
37255315,36660715
37255315,36660815
37255315,36660915
37256215,36655815
37256215,36656115
37256215,36656015
37256215,36655915
37256815,36658815
37256815,36659115
37256815,36659015
37256815,36658915
37257415,36661215
37257415,36661315
37257415,36661415
37257415,36661515
37258015,36663015
37258015,36663115
37258015,36663215
37258015,36663315
37258615,36656415
37258615,36656715
37258615,36656615
37258615,36656515
37259215,36659415
37259215,36659715
37259215,36659615
37259215,36659515
37259815,36661815
37259815,36661915
37259815,36662015
37259815,36662115
37260415,36663615
37260415,36663715
37260415,36663815
37260415,36663915
37261015,36657015
37261015,36657315
37261015,36657215
37261015,36657115
37261615,36660015
37261615,36660315
37261615,36660215
37261615,36660115
37262215,36662415
37262215,36662515
37262215,36662615
37262215,36662715
37263115,36664215
37263115,36664315
37263115,36664415
37263115,36664515
37263715,36676315
37263715,36676415
37263715,36676515
37263715,36676615
37264415,36674515
37264415,36674615
37264415,36674715
37264415,36674815
37265015,36672115
37265015,36672415
37265015,36672315
37265015,36672215
37265615,36669115
37265615,36669415
37265615,36669315
37265615,36669215
37266215,36675715
37266215,36675815
37266215,36675915
37266215,36676015
37266815,36673915
37266815,36674015
37266815,36674115
37266815,36674215
37267415,36671515
37267415,36671815
37267415,36671715
37267415,36671615
37268015,36668515
37268015,36668815
37268015,36668715
37268015,36668615
37268615,36675115
37268615,36675215
37268615,36675315
37268615,36675415
37269215,36673315
37269215,36673415
37269215,36673515
37269215,36673615
37269815,36670915
37269815,36671215
37269815,36671115
37269815,36671015
37270415,36667915
37270415,36668215
37270415,36668115
37270415,36668015
37271015,36672715
37271015,36672815
37271015,36672915
37271015,36673015
37271615,36670315
37271615,36670415
37271615,36670515
37271615,36670615
37272215,36669715
37272215,36670015
37272215,36669915
37272215,36669815
37272815,36667115
37272815,36667415
37272815,36667315
37272815,36667215
37273415,36679215
37273415,36679515
37273415,36679415
37273415,36679315
37274115,36681815
37274115,36682115
37274115,36682015
37274115,36681915
37274715,36682415
37274715,36682515
37274715,36682615
37274715,36682715
37275315,36684815
37275315,36684915
37275315,36685015
37275315,36685115
37275915,36680015
37275915,36680315
37275915,36680215
37275915,36680115
37276815,36683015
37276815,36683315
37276815,36683215
37276815,36683115
37277415,36685415
37277415,36685515
37277415,36685615
37277415,36685715
37278015,36687215
37278015,36687315
37278015,36687415
37278015,36687515
37278615,36680615
37278615,36680915
37278615,36680815
37278615,36680715
37279215,36683615
37279215,36683915
37279215,36683815
37279215,36683715
37279815,36686015
37279815,36686115
37279815,36686215
37279815,36686315
37280415,36687815
37280415,36687915
37280415,36688015
37280415,36688115
37281015,36681215
37281015,36681515
37281015,36681415
37281015,36681315
37281615,36684215
37281615,36684515
37281615,36684415
37281615,36684315
37282215,36686615
37282215,36686715
37282215,36686815
37282215,36686915
37282815,36688415
37282815,36688515
37282815,36688615
37282815,36688715
32372715,32682315
32372715,36247215
32489615,32720215
32489615,36247315
32500915,32712715
32500915,36247415
32682315,32733015
32688715,32733115
32712715,32733215
32720215,32733315
32733015,32739815
32733115,32739915
32733215,32740015
32733315,32740115
32739815,32742315
32739915,32742415
32740015,32742515
32740115,32742615
32742315,32744815
32742415,32744915
32742515,32745015
32742615,32745115
32744815,36608515
32744915,36608615
32745015,36608715
32745115,36608815
35111615,35113415
35111615,36254715
35111815,35113615
35111815,36254815
35113415,35113815
35113515,35113915
35113615,35114015
35113715,35114115
35113815,35114215
35113915,35114315
35114015,35114415
35114115,35114515
35114215,35114615
35114315,35114715
35114415,35114815
35114515,35114915
35114615,35115015
35114715,35115115
35114815,35115215
35114915,35115315
35115015,36610115
35115115,36610215
35115215,36610315
35115315,36610415
35353915,35355015
35353915,36255615
35354815,35355215
35354915,35355315
35355015,35355415
35355115,35355515
35355115,35414715
35355215,35355615
35355315,35355715
35355415,35355815
35355515,35355915
35355615,35356015
35355715,35356115
35355815,35356215
35355915,35356315
35356015,35356415
35356115,35356515
35356215,35356615
35356315,35356715
35356415,36610715
35356515,36610815
35356615,36610915
35356715,36611015
35414715,36256415
35430815,35431915
35430815,36256515
35431715,35432115
35431815,35432215
35431915,35432315
35432015,35432415
35432115,35432515
35432215,35432615
35432315,35432715
35432415,35432815
35432515,35432915
35432615,35433015
35432715,35433115
35432815,35433215
35432915,35433315
35433015,35433415
35433115,35433515
35433215,35433615
35433315,36611315
35433415,36611415
35433515,36611515
35433615,36611615
35483715,35484815
35483715,36248215
35483815,35485115
35483815,36248315
35483915,35485015
35483915,36248415
35484815,35485215
35484915,35485315
35485015,35485415
35485115,35485515
35485215,35485615
35485315,35485715
35485415,35485815
35485515,35485915
35485615,35486015
35485715,35486115
35485815,35486215
35485915,35486315
35486015,35486415
35486115,35486515
35486215,35486615
35486315,35486715
