id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
341146,139.412129059867,269.211718837171,816.499999999969,67.7968624607146,62.7117188371711,713.499999999969,,100,100
341187,579.089668789723,-243.945974919962,821.999999999967,534.575604820669,-421.945974919962,708.999999999967,,109,170
341188,575.496914142505,152.224874505447,815.078703703671,515.496914142505,108.554025080016,701.499999999967,,105.5,60
341189,483.781675302967,-833.018660476933,844.500000000002,325.781675302967,-888.189509902365,701.500000000002,,105.5,150
341190,386.510753967716,152.224874505446,844.999999999967,238.510753967716,105.554025080015,701.999999999967,,105.5,140
341191,154.329551650855,-833.018660476934,846.999999999967,-113.670448349145,-888.189509902366,599.999999999967,,210,260
388391,139.471838883867,269.212609485213,4153.5,67.8565722847148,62.7126094852127,4050.5,,100,100
388432,576.589668789723,-249.232995151364,4159,529.575604820669,-427.232995151364,4046,,109,170
388433,575.496920539497,152.224817491018,4152.0787037037,515.496886709239,108.553921585704,4038.5,,105.5,60
388435,387.031722195464,152.225031658912,4184,239.031686041238,105.554067583085,4041,,105.5,140
442789,105.565709769383,-834.018660476931,4191.00260029392,-32.4342902306175,-888.189509902362,3982.09,,165,130
443606,-256.165602680495,-834.018660476931,4191.00260029392,-394.165602680495,-888.189509902362,3982.09,,165,130
547170,-1580.55852866596,269.712609485203,4172,-1638.67379526511,165.712609485203,4052,,100,100
548307,-1616.67379526511,538.600186914965,4172,-1674.78906186426,434.600186914965,4052,,100,100
679305,139.412129059867,269.211718837171,1118.49999999997,67.7968624607146,62.7117188371711,1015.49999999997,,100,100
679330,579.089668789723,-243.945974919962,1123.99999999997,534.575604820669,-421.945974919962,1010.99999999997,,109,170
679331,575.496914142505,152.224874505447,1117.07870370367,515.496914142505,108.554025080016,1003.49999999997,,105.5,60
679332,483.781675302967,-833.018660476933,1146.5,325.781675302967,-888.189509902365,1003.5,,105.5,150
679333,386.510753967716,152.224874505446,1146.99999999997,238.510753967716,105.554025080015,1003.99999999997,,105.5,140
679334,154.329551650855,-833.018660476934,1148.99999999997,-113.670448349145,-888.189509902366,901.999999999967,,210,260
680093,139.412129059867,269.211718837171,1420.49999999997,67.7968624607146,62.7117188371711,1317.49999999997,,100,100
680118,579.089668789723,-243.945974919962,1425.99999999997,534.575604820669,-421.945974919962,1312.99999999997,,109,170
680119,575.496914142505,152.224874505447,1419.07870370367,515.496914142505,108.554025080016,1305.49999999997,,105.5,60
680120,483.781675302967,-833.018660476933,1448.5,325.781675302967,-888.189509902365,1305.5,,105.5,150
680121,386.510753967716,152.224874505446,1448.99999999997,238.510753967716,105.554025080015,1305.99999999997,,105.5,140
680122,154.329551650855,-833.018660476934,1450.99999999997,-113.670448349145,-888.189509902366,1203.99999999997,,210,260
680881,139.412129059867,269.211718837171,1722.49999999997,67.7968624607146,62.7117188371711,1619.49999999997,,100,100
680906,579.089668789723,-243.945974919962,1727.99999999997,534.575604820669,-421.945974919962,1614.99999999997,,109,170
680907,575.496914142505,152.224874505447,1721.07870370367,515.496914142505,108.554025080016,1607.49999999997,,105.5,60
680908,483.781675302967,-833.018660476933,1750.5,325.781675302967,-888.189509902365,1607.5,,105.5,150
680909,386.510753967716,152.224874505446,1750.99999999997,238.510753967716,105.554025080015,1607.99999999997,,105.5,140
680910,154.329551650855,-833.018660476934,1752.99999999997,-113.670448349145,-888.189509902366,1505.99999999997,,210,260
681669,139.412129059867,269.211718837171,2024.49999999997,67.7968624607146,62.7117188371711,1921.49999999997,,100,100
681694,579.089668789723,-243.945974919962,2029.99999999997,534.575604820669,-421.945974919962,1916.99999999997,,109,170
681695,575.496914142505,152.224874505447,2023.07870370367,515.496914142505,108.554025080016,1909.49999999997,,105.5,60
